"Table_Number","Year","Measure","Age","Sex","Indigenous_Status","Description1","Description2","Description3","Description4","Description5","Description6","Uncertainty","Data_Source","Unit","NSW","Vic","Qld","WA","SA","Tas","ACT","NT","Aust"
"SE10d.3","2023","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Proportion","Aboriginal and Torres Strait Islander people","Time on remand","1 year and over","18+ years old","","Derived from ABS Prisoners in Australia","%","13.2","13.2","11.1","9.4","13.0","14.1","6.1","6.4","10.8"
"SE10d.3","2023","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Proportion","Non-Indigenous people","Time on remand","Under 1 month","18+ years old","","Derived from ABS Prisoners in Australia","%","19.2","22.7","16.2","20.8","23.4","28.6","23.8","17.2","20.1"
"SE10d.3","2023","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Proportion","Non-Indigenous people","Time on remand","Between 1 and under 3 months","18+ years old","","Derived from ABS Prisoners in Australia","%","22.0","25.0","22.9","21.0","24.7","27.2","27.9","27.3","23.0"
"SE10d.3","2023","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Proportion","Non-Indigenous people","Time on remand","Between 3 and under 6 months","18+ years old","","Derived from ABS Prisoners in Australia","%","19.6","17.7","23.0","22.7","16.2","18.0","17.2","25.3","20.1"
"SE10d.3","2023","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Proportion","Non-Indigenous people","Time on remand","Between 6 and under 12 months","18+ years old","","Derived from ABS Prisoners in Australia","%","20.9","15.6","22.1","18.4","15.1","14.1","19.7","11.1","19.2"
"SE10d.3","2023","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Proportion","Non-Indigenous people","Time on remand","1 year and over","18+ years old","","Derived from ABS Prisoners in Australia","%","18.5","18.6","15.6","16.6","20.6","12.1","6.6","23.2","17.6"
"SE10d.3","2023","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Time on remand","Under 1 month","18+ years old","","ABS Prisoners in Australia","no.","316","82","281","259","114","25","11","180","1261"
"SE10d.3","2023","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Time on remand","Between 1 and under 3 months","18+ years old","","ABS Prisoners in Australia","no.","332","105","371","343","106","18","15","238","1536"
"SE10d.3","2023","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Time on remand","Between 3 and under 6 months","18+ years old","","ABS Prisoners in Australia","no.","286","75","296","305","75","25","12","178","1251"
"SE10d.3","2023","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Time on remand","Between 6 and under 12 months","18+ years old","","ABS Prisoners in Australia","no.","260","68","280","207","55","11","7","117","1000"
"SE10d.3","2023","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Time on remand","1 year and over","18+ years old","","ABS Prisoners in Australia","no.","181","50","154","116","53","12","3","49","613"
"SE10d.3","2023","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Number","Non-Indigenous people","Time on remand","Under 1 month","18+ years old","","ABS Prisoners in Australia","no.","659","451","374","239","214","59","29","17","2052"
"SE10d.3","2023","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Number","Non-Indigenous people","Time on remand","Between 1 and under 3 months","18+ years old","","ABS Prisoners in Australia","no.","756","496","527","241","226","56","34","27","2354"
"SE10d.3","2023","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Number","Non-Indigenous people","Time on remand","Between 3 and under 6 months","18+ years old","","ABS Prisoners in Australia","no.","674","351","530","260","148","37","21","25","2049"
"SE10d.3","2023","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Number","Non-Indigenous people","Time on remand","Between 6 and under 12 months","18+ years old","","ABS Prisoners in Australia","no.","717","310","509","211","138","29","24","11","1957"
"SE10d.3","2023","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Number","Non-Indigenous people","Time on remand","1 year and over","18+ years old","","ABS Prisoners in Australia","no.","634","369","359","190","189","25","8","23","1800"
"SE10d.3","2023","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","People in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Total","","18+ years old","","ABS Prisoners in Australia","no.","3510","812","3801","2867","726","169","102","1860","13852"
"SE10d.3","2023","Time on remand","18+ years old","All people","Non-Indigenous people","People in prison custody at 30 June","Number","Non-Indigenous people","Total","","18+ years old","","ABS Prisoners in Australia","no.","8788","5520","6424","3844","2272","580","268","241","27942"
"SE10d.3","2023","Time on remand","18+ years old","All people","Unknown Indigenous status","People in prison custody at 30 June","Number","Indigenous status not stated","Total","","18+ years old","","ABS Prisoners in Australia","no.","19","109","0","0","0","0","5","0","133"
"SE10d.3","2022","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Proportion","Aboriginal and Torres Strait Islander people","Time on remand","Under 1 month","18+ years old","","Derived from ABS Prisoners in Australia","%","21.0","24.0","19.8","24.4","24.1","20.3","38.5","23.2","22.1"
"SE10d.3","2022","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Proportion","Aboriginal and Torres Strait Islander people","Time on remand","Between 1 and under 3 months","18+ years old","","Derived from ABS Prisoners in Australia","%","26.5","24.3","26.6","22.9","29.3","37.3","41.0","32.0","26.7"
"SE10d.3","2022","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Proportion","Aboriginal and Torres Strait Islander people","Time on remand","Between 3 and under 6 months","18+ years old","","Derived from ABS Prisoners in Australia","%","20.3","21.1","23.8","21.6","22.7","16.9","0","22.3","21.5"
"SE10d.3","2022","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Proportion","Aboriginal and Torres Strait Islander people","Time on remand","Between 6 and under 12 months","18+ years old","","Derived from ABS Prisoners in Australia","%","19.3","14.1","20.3","20.4","12.5","20.3","7.7","16.1","18.4"
"SE10d.3","2022","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Proportion","Aboriginal and Torres Strait Islander people","Time on remand","1 year and over","18+ years old","","Derived from ABS Prisoners in Australia","%","13.0","17.0","9.9","11.4","13.2","8.5","10.3","6.1","11.4"
"SE10d.3","2022","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Proportion","Non-Indigenous people","Time on remand","Under 1 month","18+ years old","","Derived from ABS Prisoners in Australia","%","19.3","22.3","19.9","20.8","21.3","31.8","27.6","18.6","20.7"
"SE10d.3","2022","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Proportion","Non-Indigenous people","Time on remand","Between 1 and under 3 months","18+ years old","","Derived from ABS Prisoners in Australia","%","22.1","26.5","21.2","21.6","23.6","31.8","31.9","8.2","23.3"
"SE10d.3","2022","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Proportion","Non-Indigenous people","Time on remand","Between 3 and under 6 months","18+ years old","","Derived from ABS Prisoners in Australia","%","18.4","19.6","20.7","20.4","14.3","13.9","23.3","27.8","19.0"
"SE10d.3","2022","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Proportion","Non-Indigenous people","Time on remand","Between 6 and under 12 months","18+ years old","","Derived from ABS Prisoners in Australia","%","20.7","14.8","20.7","20.9","17.3","10.6","16.4","33.0","18.7"
"SE10d.3","2022","Time on remand","18+ years old","All people","Non-Indigenous people","Unsentenced people in prison custody at 30 June","Proportion","Non-Indigenous people","Time on remand","1 year and over","18+ years old","","Derived from ABS Prisoners in Australia","%","19.3","16.9","17.9","17.6","22.7","7.3","2.6","13.4","18.2"
"SE10d.3","2022","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Time on remand","Under 1 month","18+ years old","","ABS Prisoners in Australia","no.","308","82","232","218","106","12","15","137","1106"
"SE10d.3","2022","Time on remand","18+ years old","All people","Aboriginal and Torres Strait Islander people","Unsentenced people in prison custody at 30 June","Number","Aboriginal and Torres Strait Islander people","Time on remand","Between 1 and under 3 months","18+ years old","","ABS Prisoners in Australia","no.","390","83","311","205","129","22","16","189","1336"
